PassengerId,Survived,Pclass,Name,Sex,SibSp,Parch,Ticket,Fare,Embarked,Family Size,Title,Fare_log,oe__Pclass,oe__Title,ohe__Sex_female,ohe__Sex_male,ohe__Embarked_C,ohe__Embarked_Q,ohe__Embarked_S,remainder__PassengerId,remainder__Survived,remainder__Name,remainder__SibSp,remainder__Parch,remainder__Ticket,remainder__Fare,remainder__Family Size,remainder__Fare_log
98,1,1,"Greenfield, Mr. William Bertram",male,0,1,PC 17759,0.2779389089489607,C,2,Mr,4.148805916338137,0.0,12.0,0.0,1.0,1.0,0.0,0.0,98,1,"Greenfield, Mr. William Bertram",0,1,PC 17759,0.2779389089489607,2,4.148805916338137
99,1,2,"Doling, Mrs. John T (Ada Julia Bone)",female,0,1,231919,0.0810115155655313,S,2,Mrs,3.1354942159291497,1.0,13.0,1.0,0.0,0.0,0.0,1.0,99,1,"Doling, Mrs. John T (Ada Julia Bone)",0,1,231919,0.0810115155655313,2,3.1354942159291497
100,0,2,"Kantor, Mr. Sinai",male,1,0,244367,0.0956499463257538,S,2,Mr,3.258096538021482,1.0,12.0,0.0,1.0,0.0,0.0,1.0,100,0,"Kantor, Mr. Sinai",1,0,244367,0.0956499463257538,2,3.258096538021482
101,0,3,"Petranec, Miss. Matilda",female,0,0,349245,0.0073109202693471,S,1,Miss,2.0663309725297405,2.0,9.0,1.0,0.0,0.0,0.0,1.0,101,0,"Petranec, Miss. Matilda",0,0,349245,0.0073109202693471,1,2.0663309725297405
102,0,3,"Petroff, Mr. Pastcho (""Pentcho"")",male,0,0,349215,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,102,0,"Petroff, Mr. Pastcho (""Pentcho"")",0,0,349215,0.0073109202693471,1,2.0663309725297405
103,0,1,"White, Mr. Richard Frasar",male,0,1,35281,0.3459061188640577,S,2,Mr,4.347532234884687,0.0,12.0,0.0,1.0,0.0,0.0,1.0,103,0,"White, Mr. Richard Frasar",0,1,35281,0.3459061188640577,2,4.347532234884687
104,0,3,"Johansson, Mr. Gustaf Joel",male,0,0,7540,0.0110115155655313,S,1,Mr,2.158044752235899,2.0,12.0,0.0,1.0,0.0,0.0,1.0,104,0,"Johansson, Mr. Gustaf Joel",0,0,7540,0.0110115155655313,1,2.158044752235899
105,0,3,"Gustafsson, Mr. Anders Vilhelm",male,2,0,3101276,0.0074534009954132,S,3,Mr,2.0700223197633445,2.0,12.0,0.0,1.0,0.0,0.0,1.0,105,0,"Gustafsson, Mr. Anders Vilhelm",2,0,3101276,0.0074534009954132,3,2.0700223197633445
106,0,3,"Mionoff, Mr. Stoytcho",male,0,0,349207,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,106,0,"Mionoff, Mr. Stoytcho",0,0,349207,0.0073109202693471,1,2.0663309725297405
107,1,3,"Salkjelsvik, Miss. Anna Kristine",female,0,0,343120,0.0061115448423928,S,1,Miss,2.0347056478384444,2.0,9.0,1.0,0.0,0.0,0.0,1.0,107,1,"Salkjelsvik, Miss. Anna Kristine",0,0,343120,0.0061115448423928,1,2.0347056478384444
108,1,3,"Moss, Mr. Albert Johan",male,0,0,312991,0.0067214794574021,S,1,Mr,2.0509134580652977,2.0,12.0,0.0,1.0,0.0,0.0,1.0,108,1,"Moss, Mr. Albert Johan",0,0,312991,0.0067214794574021,1,2.0509134580652977
109,0,3,"Rekic, Mr. Tido",male,0,0,349249,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,109,0,"Rekic, Mr. Tido",0,0,349249,0.0073109202693471,1,2.0663309725297405
110,1,3,"Moran, Miss. Bertha",female,1,0,371110,0.0866229140236166,Q,2,Miss,3.184284380098582,2.0,9.0,1.0,0.0,0.0,1.0,0.0,110,1,"Moran, Miss. Bertha",1,0,371110,0.0866229140236166,2,3.184284380098582
111,0,1,"Porter, Mr. Walter Chamberlain",male,0,0,110465,0.2225163462476822,S,1,Mr,3.951243718581428,0.0,12.0,0.0,1.0,0.0,0.0,1.0,111,0,"Porter, Mr. Walter Chamberlain",0,0,110465,0.2225163462476822,1,3.951243718581428
112,0,3,"Zabour, Miss. Hileni",female,1,0,2665,0.0393124817019615,C,2,Miss,2.6709850297651974,2.0,9.0,1.0,0.0,1.0,0.0,0.0,112,0,"Zabour, Miss. Hileni",1,0,2665,0.0393124817019615,2,2.6709850297651974
113,0,3,"Barton, Mr. David John",male,0,0,324669,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,113,0,"Barton, Mr. David John",0,0,324669,0.0080633356104225,1,2.0856720914304723
114,0,3,"Jussila, Miss. Katriina",female,1,0,4136,0.0167244071435542,S,2,Miss,2.284930157755325,2.0,9.0,1.0,0.0,0.0,0.0,1.0,114,0,"Jussila, Miss. Katriina",1,0,4136,0.0167244071435542,2,2.284930157755325
115,0,3,"Attalah, Miss. Malake",female,0,0,2627,0.0393324875573338,C,1,Miss,2.671268644120752,2.0,9.0,1.0,0.0,1.0,0.0,0.0,115,0,"Attalah, Miss. Malake",0,0,2627,0.0393324875573338,1,2.671268644120752
116,0,3,"Pekoniemi, Mr. Edvard",male,0,0,STON/O 2. 3101294,0.0074534009954132,S,1,Mr,2.0700223197633445,2.0,12.0,0.0,1.0,0.0,0.0,1.0,116,0,"Pekoniemi, Mr. Edvard",0,0,STON/O 2. 3101294,0.0074534009954132,1,2.0700223197633445
117,0,3,"Connors, Mr. Patrick",male,0,0,370369,0.0065994925344003,Q,1,Mr,2.0476928433652555,2.0,12.0,0.0,1.0,0.0,1.0,0.0,117,0,"Connors, Mr. Patrick",0,0,370369,0.0065994925344003,1,2.0476928433652555
118,0,2,"Turpin, Mr. William John Robert",male,1,0,11668,0.071252561725383,S,2,Mr,3.044522437723423,1.0,12.0,0.0,1.0,0.0,0.0,1.0,118,0,"Turpin, Mr. William John Robert",1,0,11668,0.071252561725383,2,3.044522437723423
119,0,1,"Baxter, Mr. Quigg Edmond",male,0,1,PC 17558,1.0,C,2,Mr,5.353456381663085,0.0,12.0,0.0,1.0,1.0,0.0,0.0,119,0,"Baxter, Mr. Quigg Edmond",0,1,PC 17558,1.0,2,5.353456381663085
120,0,3,"Andersson, Miss. Ellis Anna Maria",female,4,2,347082,0.1213891870791451,S,7,Miss,3.442819056352975,2.0,9.0,1.0,0.0,0.0,0.0,1.0,120,0,"Andersson, Miss. Ellis Anna Maria",4,2,347082,0.1213891870791451,7,3.442819056352975
121,0,2,"Hickman, Mr. Stanley George",male,2,0,S.O.C. 14879,0.3274251000292768,S,3,Mr,4.297285406218791,1.0,12.0,0.0,1.0,0.0,0.0,1.0,121,0,"Hickman, Mr. Stanley George",2,0,S.O.C. 14879,0.3274251000292768,3,4.297285406218791
122,0,3,"Moore, Mr. Leonard Charles",male,0,0,A4. 54510,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,122,0,"Moore, Mr. Leonard Charles",0,0,A4. 54510,0.0080633356104225,1,2.0856720914304723
123,0,2,"Nasser, Mr. Nicholas",male,1,0,237736,0.1155133209719917,C,2,Mr,3.4035546012358333,1.0,12.0,0.0,1.0,1.0,0.0,0.0,123,0,"Nasser, Mr. Nicholas",1,0,237736,0.1155133209719917,2,3.4035546012358333
124,1,2,"Webber, Miss. Susan",female,0,0,27267,0.0322167463647896,S,1,Miss,2.5649493574615367,1.0,9.0,1.0,0.0,0.0,0.0,1.0,124,1,"Webber, Miss. Susan",0,0,27267,0.0322167463647896,1,2.5649493574615367
125,0,1,"White, Mr. Percival Wayland",male,0,1,35281,0.3459061188640577,S,2,Mr,4.347532234884687,0.0,12.0,0.0,1.0,0.0,0.0,1.0,125,0,"White, Mr. Percival Wayland",0,1,35281,0.3459061188640577,2,4.347532234884687
126,1,3,"Nicola-Yarred, Master. Elias",male,1,0,2651,0.0236371620962232,C,2,Master,2.419630078580691,2.0,8.0,0.0,1.0,1.0,0.0,0.0,126,1,"Nicola-Yarred, Master. Elias",1,0,2651,0.0236371620962232,2,2.419630078580691
127,0,3,"McMahon, Mr. Martin",male,0,0,370372,0.0065994925344003,Q,1,Mr,2.0476928433652555,2.0,12.0,0.0,1.0,0.0,1.0,0.0,127,0,"McMahon, Mr. Martin",0,0,370372,0.0065994925344003,1,2.0476928433652555
128,1,3,"Madsen, Mr. Fridtjof Arne",male,0,0,C 17369,0.0036313067239191,S,1,Mr,1.9659508432494155,2.0,12.0,0.0,1.0,0.0,0.0,1.0,128,1,"Madsen, Mr. Fridtjof Arne",0,0,C 17369,0.0036313067239191,1,1.9659508432494155
129,1,3,"Peter, Miss. Anna",female,1,1,2668,0.0778803552259197,C,3,Miss,3.107197616774036,2.0,9.0,1.0,0.0,1.0,0.0,0.0,129,1,"Peter, Miss. Anna",1,1,2668,0.0778803552259197,3,3.107197616774036
130,0,3,"Ekstrom, Mr. Johan",male,0,0,347061,0.0028178979213428,S,1,Mr,1.9423323277074287,2.0,12.0,0.0,1.0,0.0,0.0,1.0,130,0,"Ekstrom, Mr. Johan",0,0,347061,0.0028178979213428,1,1.9423323277074287
131,0,3,"Drazenoic, Mr. Jozef",male,0,0,349241,0.0073109202693471,C,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,1.0,0.0,0.0,131,0,"Drazenoic, Mr. Jozef",0,0,349241,0.0073109202693471,1,2.0663309725297405
132,0,3,"Coelho, Mr. Domingos Fernandeo",male,0,0,SOTON/O.Q. 3101307,0.0031838586903483,S,1,Mr,1.9530276168241767,2.0,12.0,0.0,1.0,0.0,0.0,1.0,132,0,"Coelho, Mr. Domingos Fernandeo",0,0,SOTON/O.Q. 3101307,0.0031838586903483,1,1.9530276168241767
133,0,3,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,1,0,A/5. 3337,0.0395359617449009,S,2,Mrs,2.6741486494265287,2.0,13.0,1.0,0.0,0.0,0.0,1.0,133,0,"Robins, Mrs. Alexander A (Grace Charity Laury)",1,0,A/5. 3337,0.0395359617449009,2,2.6741486494265287
134,1,2,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",female,1,0,228414,0.0956499463257538,S,2,Mrs,3.258096538021482,1.0,13.0,1.0,0.0,0.0,0.0,1.0,134,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",1,0,228414,0.0956499463257538,2,3.258096538021482
135,0,2,"Sobey, Mr. Samuel James Hayden",male,0,0,C.A. 29178,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,135,0,"Sobey, Mr. Samuel James Hayden",0,0,C.A. 29178,0.0322167463647896,1,2.5649493574615367
136,0,2,"Richard, Mr. Emile",male,0,0,SC/PARIS 2133,0.0421991802478774,C,1,Mr,2.711098882480229,1.0,12.0,0.0,1.0,1.0,0.0,0.0,136,0,"Richard, Mr. Emile",0,0,SC/PARIS 2133,0.0421991802478774,1,2.711098882480229
137,1,1,"Newsom, Miss. Helen Monypeny",female,0,2,11752,0.0970323021372108,S,3,Miss,3.268933756509316,0.0,9.0,1.0,0.0,0.0,0.0,1.0,137,1,"Newsom, Miss. Helen Monypeny",0,2,11752,0.0970323021372108,3,3.268933756509316
138,0,1,"Futrelle, Mr. Jacques Heath",male,1,0,113803,0.2278837708597638,S,2,Mr,3.972176928247893,0.0,12.0,0.0,1.0,0.0,0.0,1.0,138,0,"Futrelle, Mr. Jacques Heath",1,0,113803,0.2278837708597638,2,3.972176928247893
139,0,3,"Osen, Mr. Olaf Elon",male,0,0,7534,0.013756221333073,S,1,Mr,2.221017055930222,2.0,12.0,0.0,1.0,0.0,0.0,1.0,139,0,"Osen, Mr. Olaf Elon",0,0,7534,0.013756221333073,1,2.221017055930222
140,0,1,"Giglio, Mr. Victor",male,0,0,PC 17593,0.3552381184736996,C,1,Mr,4.37197629882038,0.0,12.0,0.0,1.0,1.0,0.0,0.0,140,0,"Giglio, Mr. Victor",0,0,PC 17593,0.3552381184736996,1,4.37197629882038
141,0,3,"Boulos, Mrs. Joseph (Sultana)",female,0,2,2678,0.0431750756318922,C,3,Mrs,2.724304055285101,2.0,13.0,1.0,0.0,1.0,0.0,0.0,141,0,"Boulos, Mrs. Joseph (Sultana)",0,2,2678,0.0431750756318922,3,2.724304055285101
142,1,3,"Nysten, Miss. Anna Sofia",female,0,0,347081,0.0065994925344003,S,1,Miss,2.0476928433652555,2.0,9.0,1.0,0.0,0.0,0.0,1.0,142,1,"Nysten, Miss. Anna Sofia",0,0,347081,0.0065994925344003,1,2.0476928433652555
143,1,3,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,1,0,STON/O2. 3101279,0.046123255587001,S,2,Mrs,2.763169500323289,2.0,13.0,1.0,0.0,0.0,0.0,1.0,143,1,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",1,0,STON/O2. 3101279,0.046123255587001,2,2.763169500323289
144,0,3,"Burke, Mr. Jeremiah",male,0,0,365222,0.0017200156143261,Q,1,Mr,1.9095425048844383,2.0,12.0,0.0,1.0,0.0,1.0,0.0,144,0,"Burke, Mr. Jeremiah",0,0,365222,0.0017200156143261,1,1.9095425048844383
145,0,2,"Andrew, Mr. Edgardo Samuel",male,0,0,231945,0.0248975309846784,S,1,Mr,2.4423470353692043,1.0,12.0,0.0,1.0,0.0,0.0,1.0,145,0,"Andrew, Mr. Edgardo Samuel",0,0,231945,0.0248975309846784,1,2.4423470353692043
146,0,2,"Nicholls, Mr. Joseph Charles",male,1,1,C.A. 33112,0.1481043232165511,S,3,Mr,3.6041382256588457,1.0,12.0,0.0,1.0,0.0,0.0,1.0,146,0,"Nicholls, Mr. Joseph Charles",1,1,C.A. 33112,0.1481043232165511,3,3.6041382256588457
147,1,3,"Andersson, Mr. August Edvard (""Wennerstrom"")",male,0,0,350043,0.0068229725773397,S,1,Mr,2.0535851271346086,2.0,12.0,0.0,1.0,0.0,0.0,1.0,147,1,"Andersson, Mr. August Edvard (""Wennerstrom"")",0,0,350043,0.0068229725773397,1,2.0535851271346086
148,0,3,"Ford, Miss. Robina Maggie ""Ruby""",female,2,2,W./C. 6608,0.136515565531375,S,5,Miss,3.5373295559867355,2.0,9.0,1.0,0.0,0.0,0.0,1.0,148,0,"Ford, Miss. Robina Maggie ""Ruby""",2,2,W./C. 6608,0.136515565531375,5,3.5373295559867355
149,0,2,"Navratil, Mr. Michel (""Louis M Hoffman"")",male,0,2,230080,0.0956499463257538,S,3,Mr,3.258096538021482,1.0,12.0,0.0,1.0,0.0,0.0,1.0,149,0,"Navratil, Mr. Michel (""Louis M Hoffman"")",0,2,230080,0.0956499463257538,3,3.258096538021482
150,0,2,"Byles, Rev. Thomas Roussel Davids",male,0,0,244310,0.0322167463647896,S,1,Rev,2.5649493574615367,1.0,15.0,0.0,1.0,0.0,0.0,1.0,150,0,"Byles, Rev. Thomas Roussel Davids",0,0,244310,0.0322167463647896,1,2.5649493574615367
151,0,2,"Bateman, Rev. Robert James",male,0,0,S.O.P. 1166,0.0298989948277544,S,1,Rev,2.5277266469709283,1.0,15.0,0.0,1.0,0.0,0.0,1.0,151,0,"Bateman, Rev. Robert James",0,0,S.O.P. 1166,0.0298989948277544,1,2.5277266469709283
152,1,1,"Pears, Mrs. Thomas (Edith Wearne)",female,1,0,113776,0.2937567092807651,S,2,Mrs,4.198704577546343,0.0,13.0,1.0,0.0,0.0,0.0,1.0,152,1,"Pears, Mrs. Thomas (Edith Wearne)",1,0,113776,0.2937567092807651,2,4.198704577546343
153,0,3,"Meo, Mr. Alfonzo",male,0,0,A.5. 11206,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,153,0,"Meo, Mr. Alfonzo",0,0,A.5. 11206,0.0080633356104225,1,2.0856720914304723
154,0,3,"van Billiard, Mr. Austin Blyler",male,0,2,A/5. 851,0.0395359617449009,S,3,Mr,2.6741486494265287,2.0,12.0,0.0,1.0,0.0,0.0,1.0,154,0,"van Billiard, Mr. Austin Blyler",0,2,A/5. 851,0.0395359617449009,3,2.6741486494265287
155,0,3,"Olsen, Mr. Ole Martin",male,0,0,Fa 265302,0.0044647213818678,S,1,Mr,1.989585212557975,2.0,12.0,0.0,1.0,0.0,0.0,1.0,155,0,"Olsen, Mr. Ole Martin",0,0,Fa 265302,0.0044647213818678,1,1.989585212557975
156,0,1,"Williams, Mr. Charles Duane",male,0,1,PC 17597,0.2682819361764418,C,2,Mr,4.117071015545232,0.0,12.0,0.0,1.0,1.0,0.0,0.0,156,0,"Williams, Mr. Charles Duane",0,1,PC 17597,0.2682819361764418,2,4.117071015545232
157,1,3,"Gilnagh, Miss. Katherine ""Katie""",female,0,0,35851,0.006518005269835,Q,1,Miss,2.045535679650037,2.0,9.0,1.0,0.0,0.0,1.0,0.0,157,1,"Gilnagh, Miss. Katherine ""Katie""",0,0,35851,0.006518005269835,1,2.045535679650037
158,0,3,"Corn, Mr. Harry",male,0,0,SOTON/OQ 392090,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,158,0,"Corn, Mr. Harry",0,0,SOTON/OQ 392090,0.0080633356104225,1,2.0856720914304723
159,0,3,"Smiljanic, Mr. Mile",male,0,0,315037,0.0110520152239679,S,1,Mr,2.1590033645160216,2.0,12.0,0.0,1.0,0.0,0.0,1.0,159,0,"Smiljanic, Mr. Mile",0,0,315037,0.0110520152239679,1,2.1590033645160216
160,0,3,"Sage, Master. Thomas Henry",male,8,2,CA. 2343,0.3081511661949839,S,11,Master,4.242045918369452,2.0,8.0,0.0,1.0,0.0,0.0,1.0,160,0,"Sage, Master. Thomas Henry",8,2,CA. 2343,0.3081511661949839,11,4.242045918369452
161,0,3,"Cribb, Mr. John Hatfield",male,0,1,371362,0.0473431248170196,S,2,Mr,2.778819271990417,2.0,12.0,0.0,1.0,0.0,0.0,1.0,161,0,"Cribb, Mr. John Hatfield",0,1,371362,0.0473431248170196,2,2.778819271990417
162,1,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",female,0,0,C.A. 33595,0.0456353078949936,S,1,Mrs,2.7568403652716422,1.0,13.0,1.0,0.0,0.0,0.0,1.0,162,1,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",0,0,C.A. 33595,0.0456353078949936,1,2.7568403652716422
163,0,3,"Bengtsson, Mr. John Viktor",male,0,0,347068,0.0067214794574021,S,1,Mr,2.0509134580652977,2.0,12.0,0.0,1.0,0.0,0.0,1.0,163,0,"Bengtsson, Mr. John Viktor",0,0,347068,0.0067214794574021,1,2.0509134580652977
164,0,3,"Calic, Mr. Jovo",male,0,0,315093,0.0110520152239679,S,1,Mr,2.1590033645160216,2.0,12.0,0.0,1.0,0.0,0.0,1.0,164,0,"Calic, Mr. Jovo",0,0,315093,0.0110520152239679,1,2.1590033645160216
165,0,3,"Panula, Master. Eino Viljami",male,4,1,3101295,0.162437786669269,S,6,Master,3.681036276652911,2.0,8.0,0.0,1.0,0.0,0.0,1.0,165,0,"Panula, Master. Eino Viljami",4,1,3101295,0.162437786669269,6,3.681036276652911
166,1,3,"Goldsmith, Master. Frank John William ""Frankie""",male,0,2,363291,0.0689348101883478,S,3,Master,3.021643655338492,2.0,8.0,0.0,1.0,0.0,0.0,1.0,166,1,"Goldsmith, Master. Frank John William ""Frankie""",0,2,363291,0.0689348101883478,3,3.021643655338492
167,1,1,"Chibnall, Mrs. (Edith Martha Bowerman)",female,0,1,113505,0.2371547770079047,S,2,Mrs,4.007333185232471,0.0,13.0,1.0,0.0,0.0,0.0,1.0,167,1,"Chibnall, Mrs. (Edith Martha Bowerman)",0,1,113505,0.2371547770079047,2,4.007333185232471
168,0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,1,4,347088,0.1049209524738947,S,6,Mrs,3.32862668882732,2.0,13.0,1.0,0.0,0.0,0.0,1.0,168,0,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",1,4,347088,0.1049209524738947,6,3.32862668882732
169,0,1,"Baumann, Mr. John D",male,0,0,PC 17318,0.0952839855567483,S,1,Mr,3.255207754115592,0.0,12.0,0.0,1.0,0.0,0.0,1.0,169,0,"Baumann, Mr. John D",0,0,PC 17318,0.0952839855567483,1,3.255207754115592
170,0,3,"Ling, Mr. Lee",male,0,0,1601,0.2444534985849517,S,1,Mr,4.034166299106131,2.0,12.0,0.0,1.0,0.0,0.0,1.0,170,0,"Ling, Mr. Lee",0,0,1601,0.2444534985849517,1,4.034166299106131
171,0,1,"Van der hoef, Mr. Wyckoff",male,0,0,111240,0.1322460232263101,S,1,Mr,3.5115454388310208,0.0,12.0,0.0,1.0,0.0,0.0,1.0,171,0,"Van der hoef, Mr. Wyckoff",0,0,111240,0.1322460232263101,1,3.5115454388310208
172,0,3,"Rice, Master. Arthur",male,4,1,382652,0.1108983117009856,Q,6,Master,3.371596911885865,2.0,8.0,0.0,1.0,0.0,1.0,0.0,172,0,"Rice, Master. Arthur",4,1,382652,0.1108983117009856,6,3.371596911885865
173,1,3,"Johnson, Miss. Eleanor Ileen",female,1,1,347742,0.0231082267980872,S,3,Miss,2.409940617298087,2.0,9.0,1.0,0.0,0.0,0.0,1.0,173,1,"Johnson, Miss. Eleanor Ileen",1,1,347742,0.0231082267980872,3,2.409940617298087
174,0,3,"Sivola, Mr. Antti Wilhelm",male,0,0,STON/O 2. 3101280,0.0074534009954132,S,1,Mr,2.0700223197633445,2.0,12.0,0.0,1.0,0.0,0.0,1.0,174,0,"Sivola, Mr. Antti Wilhelm",0,0,STON/O 2. 3101280,0.0074534009954132,1,2.0700223197633445
175,0,1,"Smith, Mr. James Clinch",male,0,0,17764,0.1185629940470381,C,1,Mr,3.424125837416519,0.0,12.0,0.0,1.0,1.0,0.0,0.0,175,0,"Smith, Mr. James Clinch",0,0,17764,0.1185629940470381,1,3.424125837416519
176,0,3,"Klasen, Mr. Klas Albin",male,1,1,350404,0.007107934029472,S,3,Mr,2.061048420562944,2.0,12.0,0.0,1.0,0.0,0.0,1.0,176,0,"Klasen, Mr. Klas Albin",1,1,350404,0.007107934029472,3,2.061048420562944
177,0,3,"Lefebre, Master. Henry Forbes",male,3,1,4133,0.0930477212842783,S,5,Master,3.237371716404032,2.0,8.0,0.0,1.0,0.0,0.0,1.0,177,0,"Lefebre, Master. Henry Forbes",3,1,4133,0.0930477212842783,5,3.237371716404032
178,0,1,"Isham, Miss. Ann Elizabeth",female,0,0,PC 17595,0.108885527471455,C,1,Miss,3.3573325680152166,0.0,9.0,1.0,0.0,1.0,0.0,0.0,178,0,"Isham, Miss. Ann Elizabeth",0,0,PC 17595,0.108885527471455,1,3.3573325680152166
179,0,2,"Hale, Mr. Reginald",male,0,0,250653,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,179,0,"Hale, Mr. Reginald",0,0,250653,0.0322167463647896,1,2.5649493574615367
180,0,3,"Leonard, Mr. Lionel",male,0,0,LINE,0.0,S,1,Mr,1.855907289051807,2.0,12.0,0.0,1.0,0.0,0.0,1.0,180,0,"Leonard, Mr. Lionel",0,0,LINE,0.0,1,1.855907289051807
181,0,3,"Sage, Miss. Constance Gladys",female,8,2,CA. 2343,0.3081511661949839,S,11,Miss,4.242045918369452,2.0,9.0,1.0,0.0,0.0,0.0,1.0,181,0,"Sage, Miss. Constance Gladys",8,2,CA. 2343,0.3081511661949839,11,4.242045918369452
182,0,2,"Pernot, Mr. Rene",male,0,0,SC/PARIS 2131,0.0422196740509417,C,1,Mr,2.711377991194885,1.0,12.0,0.0,1.0,1.0,0.0,0.0,182,0,"Pernot, Mr. Rene",0,0,SC/PARIS 2131,0.0422196740509417,1,2.711377991194885
183,0,3,"Asplund, Master. Clarence Gustaf Hugo",male,4,2,347077,0.1219381282326534,S,7,Master,3.446409724483704,2.0,8.0,0.0,1.0,0.0,0.0,1.0,183,0,"Asplund, Master. Clarence Gustaf Hugo",4,2,347077,0.1219381282326534,7,3.446409724483704
184,1,2,"Becker, Master. Richard F",male,2,1,230136,0.159083146286718,S,4,Master,3.6635616461296463,1.0,8.0,0.0,1.0,0.0,0.0,1.0,184,1,"Becker, Master. Richard F",2,1,230136,0.159083146286718,4,3.6635616461296463
185,1,3,"Kink-Heilmann, Miss. Luise Gretchen",female,0,2,315153,0.076254025568459,S,3,Miss,3.092178171822243,2.0,9.0,1.0,0.0,0.0,0.0,1.0,185,1,"Kink-Heilmann, Miss. Luise Gretchen",0,2,315153,0.076254025568459,3,3.092178171822243
186,0,1,"Rood, Mr. Hugh Roscoe",male,0,0,113767,0.2127573924075339,S,1,Mr,3.912023005428146,0.0,12.0,0.0,1.0,0.0,0.0,1.0,186,0,"Rood, Mr. Hugh Roscoe",0,0,113767,0.2127573924075339,1,3.912023005428146
187,1,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,1,0,370365,0.0444154386649751,Q,2,Mrs,2.740840023925201,2.0,13.0,1.0,0.0,0.0,1.0,0.0,187,1,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",1,0,370365,0.0444154386649751,2,2.740840023925201
188,1,1,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",male,0,0,111428,0.0983336586317946,S,1,Mr,3.279029747687948,0.0,12.0,0.0,1.0,0.0,0.0,1.0,188,1,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",0,0,111428,0.0983336586317946,1,3.279029747687948
189,0,3,"Bourke, Mr. John",male,1,1,364849,0.0444154386649751,Q,3,Mr,2.740840023925201,2.0,12.0,0.0,1.0,0.0,1.0,0.0,189,0,"Bourke, Mr. John",1,1,364849,0.0444154386649751,3,2.740840023925201
190,0,3,"Turcin, Mr. Stjepan",male,0,0,349247,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,190,0,"Turcin, Mr. Stjepan",0,0,349247,0.0073109202693471,1,2.0663309725297405
191,1,2,"Pinsky, Mrs. (Rosa)",female,0,0,234604,0.0322167463647896,S,1,Mrs,2.5649493574615367,1.0,13.0,1.0,0.0,0.0,0.0,1.0,191,1,"Pinsky, Mrs. (Rosa)",0,0,234604,0.0322167463647896,1,2.5649493574615367
192,0,2,"Carbines, Mr. William",male,0,0,28424,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,192,0,"Carbines, Mr. William",0,0,28424,0.0322167463647896,1,2.5649493574615367
193,1,3,"Andersen-Jensen, Miss. Carla Christine Nielsine",female,1,0,350046,0.007107934029472,S,2,Miss,2.061048420562944,2.0,9.0,1.0,0.0,0.0,0.0,1.0,193,1,"Andersen-Jensen, Miss. Carla Christine Nielsine",1,0,350046,0.007107934029472,2,2.061048420562944
194,1,2,"Navratil, Master. Michel M",male,1,1,230080,0.0956499463257538,S,3,Master,3.258096538021482,1.0,8.0,0.0,1.0,0.0,0.0,1.0,194,1,"Navratil, Master. Michel M",1,1,230080,0.0956499463257538,3,3.258096538021482
195,1,1,"Brown, Mrs. James Joseph (Margaret Tobin)",female,0,0,PC 17610,0.1040465502098175,C,1,Mrs,3.32218303393412,0.0,13.0,1.0,0.0,1.0,0.0,0.0,195,1,"Brown, Mrs. James Joseph (Margaret Tobin)",0,0,PC 17610,0.1040465502098175,1,3.32218303393412
196,1,1,"Lurette, Miss. Elise",female,0,0,PC 17569,0.6837284083146287,C,1,Miss,4.987167397901168,0.0,9.0,1.0,0.0,1.0,0.0,0.0,196,1,"Lurette, Miss. Elise",0,0,PC 17569,0.6837284083146287,1,4.987167397901168
